user key,datetime,meter reading,diff
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 13:37:28,52936,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 13:19:01,52924,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 12:19:01,52917,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 11:19:01,52912,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 10:19:01,52907,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 09:19:01,52906,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 08:19:01,52902,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 07:19:01,52898,29
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 06:19:01,52869,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 04:16:25,52869,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 03:16:25,52869,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 02:16:25,52869,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 01:16:25,52869,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,16/05/2015 00:41:57,52869,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 23:41:57,52869,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 22:57:18,52862,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 21:57:18,52853,18
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 20:57:18,52835,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 19:57:18,52835,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 17:49:28,52834,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 16:49:28,52830,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 15:49:28,52825,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 14:57:22,52808,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 13:57:22,52800,35
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 12:57:22,52765,20
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 11:57:22,52745,60
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 06:57:20,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 05:57:20,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 04:57:20,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 03:57:20,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 02:57:19,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 01:57:19,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,15/05/2015 00:57:19,52685,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 23:57:19,52685,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 22:57:21,52678,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 21:57:21,52670,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 20:57:21,52670,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 19:57:21,52667,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 18:57:21,52665,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 17:57:21,52656,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 16:57:21,52655,33
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 15:57:21,52622,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 14:57:23,52609,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 13:57:23,52608,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 12:57:23,52599,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 11:57:23,52599,46
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 10:57:23,52553,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 09:57:23,52541,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 08:57:23,52531,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 07:57:23,52531,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 06:57:24,52528,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 05:57:24,52528,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 04:57:24,52528,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 03:57:24,52528,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 02:57:26,52528,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 01:57:26,52528,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,14/05/2015 00:57:26,52528,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 23:57:26,52527,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 22:57:24,52519,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 21:57:24,52519,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 20:57:24,52516,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 19:57:24,52502,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 18:57:27,52497,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 17:57:27,52493,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 16:57:27,52489,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 15:57:27,52475,30
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 14:57:25,52445,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 13:57:25,52432,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 12:57:25,52430,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 11:57:25,52427,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 10:57:24,52425,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 09:57:24,52425,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 08:57:24,52418,21
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 07:57:24,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 06:57:28,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 05:57:28,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 04:57:28,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 03:57:28,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 02:57:26,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 01:57:26,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,13/05/2015 00:57:26,52397,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 23:57:26,52397,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 22:57:34,52396,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 21:57:34,52396,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 20:57:34,52388,25
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 19:57:34,52363,19
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 18:57:28,52344,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 17:57:28,52343,23
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 16:57:28,52320,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 15:57:28,52306,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 14:57:29,52305,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 13:57:29,52300,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 12:57:29,52300,33
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 11:57:29,52267,54
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 10:57:28,52213,34
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 09:57:28,52179,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 08:57:28,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 07:57:28,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 06:57:32,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 05:57:32,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 04:57:32,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 03:57:32,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 02:57:29,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 01:57:29,52162,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,12/05/2015 00:57:29,52162,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 23:57:29,52158,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 22:57:31,52158,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 21:57:31,52158,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 20:57:31,52158,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 19:57:31,52153,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 18:57:38,52152,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 17:57:38,52151,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 16:57:38,52145,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 15:57:38,52145,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 14:57:32,52142,32
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 13:57:32,52110,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 12:57:32,52104,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 11:57:32,52101,31
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 10:57:32,52070,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 09:57:32,52067,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 08:57:32,52066,34
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 07:57:32,52032,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 06:57:35,52022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 05:57:35,52022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 04:57:35,52022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 03:57:35,52022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 02:57:34,52022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 01:57:34,52022,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,11/05/2015 00:57:34,52022,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 23:57:34,52021,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 22:57:35,52021,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 21:57:35,52020,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 20:57:35,52011,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 19:57:35,52004,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 18:57:35,51999,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 17:57:35,51996,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 16:57:35,51993,24
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 15:57:35,51969,23
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 14:57:35,51946,46
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 13:57:35,51900,26
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 12:57:35,51874,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 11:57:35,51874,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 10:57:35,51874,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 09:57:35,51874,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 08:57:35,51866,54
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 07:57:35,51812,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 06:57:37,51798,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 05:57:37,51798,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 04:57:37,51798,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 03:57:37,51798,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 02:57:37,51798,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 01:57:37,51798,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,10/05/2015 00:57:37,51791,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 23:57:37,51791,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 22:57:37,51787,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 21:57:37,51787,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 20:57:37,51787,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 19:57:37,51779,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 18:57:39,51778,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 17:57:39,51771,25
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 16:57:39,51746,40
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 15:57:39,51706,34
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 14:57:39,51672,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 13:57:39,51656,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 12:57:39,51656,30
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 11:57:39,51626,55
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 10:57:39,51571,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 09:57:39,51571,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 08:57:39,51565,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 07:57:39,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 06:57:40,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 05:57:40,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 04:57:40,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 03:57:40,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 02:57:40,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 01:57:40,51549,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,09/05/2015 00:57:40,51549,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 23:57:40,51544,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 22:57:41,51543,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 21:57:41,51532,20
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 20:57:41,51512,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 19:57:41,51512,25
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 18:57:46,51487,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 17:57:46,51483,56
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 16:57:46,51427,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 15:57:46,51416,27
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 14:57:40,51389,21
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 13:57:40,51368,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 12:57:40,51364,21
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 11:57:40,51343,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 10:57:42,51340,18
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 09:57:42,51322,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 08:57:42,51311,28
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 07:57:42,51283,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 02:57:43,51269,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 01:57:43,51269,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,08/05/2015 00:57:43,51269,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 23:57:43,51265,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 22:57:47,51262,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 21:57:47,51257,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 20:57:47,51257,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 19:57:47,51248,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 18:57:45,51248,19
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 17:57:45,51229,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 16:57:45,51223,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 15:57:45,51223,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 14:57:45,51218,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 13:57:45,51205,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 12:57:45,51204,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 11:57:45,51204,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 10:57:43,51194,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 09:57:43,51194,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 08:57:43,51194,17
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 07:57:43,51177,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 06:57:45,51177,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 05:57:45,51177,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 04:57:45,51177,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 03:57:45,51174,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 03:00:47,51174,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 02:00:47,51174,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 01:00:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,07/05/2015 00:00:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 22:57:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 21:57:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 20:57:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 19:57:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 18:57:47,51170,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 17:57:47,51170,3
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 16:57:47,51167,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 15:57:47,51157,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 14:57:49,51145,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 13:57:49,51143,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 12:57:49,51136,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 11:57:49,51129,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 10:57:47,51121,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 09:57:47,51121,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 08:57:47,51121,20
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 07:57:47,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 06:57:50,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 05:57:50,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 04:57:50,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 03:57:50,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 02:57:49,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 01:57:49,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,06/05/2015 00:57:49,51101,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 23:57:49,51101,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 22:57:50,51097,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 21:57:50,51083,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 20:57:50,51081,42
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 19:57:50,51039,25
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 18:57:48,51014,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 17:57:48,51014,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 16:57:48,51014,42
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 15:57:48,50972,35
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 14:57:53,50937,4
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 13:57:53,50933,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 12:57:53,50919,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 11:57:53,50919,18
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 10:57:50,50901,8
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 09:57:50,50893,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 08:57:50,50893,16
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 07:57:50,50877,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 06:57:52,50877,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 05:57:52,50877,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 04:57:52,50877,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 03:57:52,50877,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 02:57:51,50877,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 01:57:51,50876,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,05/05/2015 00:57:51,50876,5
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 23:57:51,50871,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 22:57:55,50871,11
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 21:57:55,50860,9
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 20:57:55,50851,7
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 19:57:55,50844,1
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 18:57:52,50843,10
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 17:57:52,50833,0
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 16:57:52,50833,14
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 15:57:52,50819,30
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 14:57:53,50789,28
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 13:57:53,50761,13
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 12:57:53,50748,12
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 11:57:53,50736,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 10:57:56,50730,2
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 09:57:56,50728,6
1c2c3f2d-c3ff-4487-b83c-6b9fce3818f5,04/05/2015 08:57:56,50722,43
